"","County","TotPop","State","GeoName","WhitePct","BachelorsPct","Dose1Pct","CarPct","IncomePerCap","AirportEnplanements","TripsOver100PerCap","TripsOver250PerCap"
"967","Bourbon",19788,"KY","Bourbon, KY",91.146149181322,19.4,40.3,94.3992104613866,51505,NA,1.38250454821104,0.0681220941985041
"968","Boyd",46718,"KY","Boyd, KY",94.6102144783595,19.4,35.8,91.4772103239978,40453,NA,1.22618690868616,0.164561839119825
"969","Boyle",30060,"KY","Boyle, KY",88.0738522954092,25.2,42.6,93.3865553841967,38958,NA,1.33878908848969,0.0668995342648037
"970","Bracken",8303,"KY","Bracken, KY",97.2299168975069,13.2,31.7,94.5147679324894,38692,NA,0.628808864265928,0.230037335902686
"971","Breathitt",12630,"KY","Breathitt, KY",97.3396674584323,15.2,32.1,84.5464725643897,34232,NA,0.664449722882027,0.173317498020586
"972","Breckinridge",20477,"KY","Breckinridge, KY",95.3020461981736,11.9,29.6,93.7483548302185,34418,NA,1.59115104751673,0.284465497875665
"973","Bullitt",81676,"KY","Bullitt, KY",95.9253636319115,14.7,31.1,96.8676321993937,42799,NA,1.37629168911308,0.197377442577991
"974","Butler",12879,"KY","Butler, KY",97.1892227657427,13.9,30.2,93.7474788221057,35121,NA,0.958381861945803,0.181458187747496
"975","Caldwell",12747,"KY","Caldwell, KY",92.272691613713,15.3,34.2,91.2841371295758,35437,NA,1.79116654899192,0.206715305562093
"976","Calloway",39001,"KY","Calloway, KY",92.128406963924,28.5,31.9,95.2987463323553,35878,NA,1.253275557037,0.267352119176431
"977","Campbell",93584,"KY","Campbell, KY",93.9850829201573,36.3,45,92.5733413160616,50398,NA,0.645110275260728,0.239090015387246
"978","Carlisle",4760,"KY","Carlisle, KY",95.2100840336134,14.9,25.2,95.4545454545455,42991,NA,2.56113445378151,0.460924369747899
"979","Carroll",10631,"KY","Carroll, KY",94.31850249271,8.2,32.9,91.1972689587905,37806,NA,1.81958423478506,0.467124447370896
"980","Carter",26797,"KY","Carter, KY",97.6975034518789,12.6,30.3,93.826774932334,31713,NA,2.03578758816285,0.291599805948427
"981","Casey",16159,"KY","Casey, KY",96.9861996410669,12.8,23.3,93.8678471880636,31688,NA,1.62968005445882,0.334302865276317
"982","Christian",70461,"KY","Christian, KY",71.7588453186869,18.1,18.4,91.5438746549512,39504,NA,1.01206341096493,0.213749450050382
"983","Clark",36263,"KY","Clark, KY",92.6233350798334,20.1,38.7,93.4661244744641,40413,NA,1.52097178942724,0.236687532746877
"984","Clay",19901,"KY","Clay, KY",94.2314456559972,9.8,27.4,86.7095250590396,31200,NA,1.15642430028642,0.657353901813979
"985","Clinton",10218,"KY","Clinton, KY",97.0542180465845,10.3,25.2,91.3174404015056,31601,NA,3.80857310628303,0.905852417302799
"986","Crittenden",8806,"KY","Crittenden, KY",97.0020440608676,13.1,25.3,92.318474908887,36354,NA,2.05053372700432,0.223824665001136
"987","Cumberland",6614,"KY","Cumberland, KY",94.7384336256426,13.3,29.2,90.5581039755352,36467,NA,1.92440278197762,1.03931055337164
"988","Daviess",101511,"KY","Daviess, KY",90.4286234989311,22.9,36.5,93.1531396998432,42372,21951,0.905665395868428,0.147353488784467
"989","Edmonson",12150,"KY","Edmonson, KY",96,10.3,26.2,96.6018423746162,34037,NA,1.84732510288066,0.230946502057613
"990","Elliott",7517,"KY","Elliott, KY",94.4924837036052,9.7,23.5,94.3717796274277,22828,NA,0.868963682320074,0.0179592922708527
"991","Estill",14106,"KY","Estill, KY",98.0646533390047,9.9,32.8,92.2895071831242,32928,NA,0.7920742946264,0.102651354033745
"992","Fayette",323152,"KY","Fayette, KY",77.1958706738625,43.6,52.8,92.1084263083277,51707,606980,0.868699559340496,0.150891840372333
"993","Fleming",14581,"KY","Fleming, KY",96.8657842397641,12.9,32.3,92.8779318609827,34732,NA,2.10157053700021,0.214045675879569
"994","Floyd",35589,"KY","Floyd, KY",97.620051139397,11.3,34.9,91.0466666666667,37133,NA,1.01553850908989,0.146983618533817
"995","Franklin",50991,"KY","Franklin, KY",84.3756741385735,29.9,52.5,93.2055418485481,43271,NA,1.10044909886058,0.136710399874488
"996","Fulton",5969,"KY","Fulton, KY",71.5027642821243,13.4,34.8,82.425235559197,35240,NA,1.26168537443458,0.211425699447144
"997","Gallatin",8869,"KY","Gallatin, KY",95.4448077573571,11.6,24.6,94.2028985507246,33697,NA,1.15785319652723,0.235314015108806
"998","Garrard",17666,"KY","Garrard, KY",95.8394656402128,17.6,33.1,95.9141067700567,35251,NA,2.01941582701234,0.243122381976678
"999","Grant",25069,"KY","Grant, KY",96.8247636523196,12.9,30.6,95.4928344820042,37083,NA,0.868642546571463,0.173481191910327
"1000","Graves",37266,"KY","Graves, KY",92.4274137283315,17.4,28.3,92.0718077675328,38485,NA,1.47719100520582,0.148982987173295
"1001","Grayson",26427,"KY","Grayson, KY",96.9803609944375,10.5,32.5,93.9024390243902,34450,NA,1.47958527263783,0.213796496007871
"1002","Green",10941,"KY","Green, KY",95.7042317886848,13.2,28.7,93.0886018581464,34997,NA,1.84599213965817,0.0921305182341651
"1003","Greenup",35098,"KY","Greenup, KY",97.0083765456721,17.1,32.6,94.9843483210017,42516,NA,1.49766368454043,0.187646019716223
"1004","Hancock",8722,"KY","Hancock, KY",96.6636092639303,11.4,41,96.9797644216249,38722,NA,2.5855308415501,0.0386379270809447
"1005","Hardin",110958,"KY","Hardin, KY",80.4908163449233,22,38.4,94.3668059357441,44244,NA,1.03271508138214,0.241640981272193
"1006","Harlan",26010,"KY","Harlan, KY",95.9284890426759,10.8,29.7,87.9647925273936,31824,NA,1.22076124567474,0.248096885813149
"1007","Harrison",18886,"KY","Harrison, KY",95.3775283278619,14.6,35,92.8875463407936,36545,NA,1.64460446891878,0.331991951710262
"1008","Hart",19035,"KY","Hart, KY",92.9025479380089,11.4,23.8,88.6001904502789,33648,NA,0.931914893617021,0.139690044654584
"1009","Henderson",45210,"KY","Henderson, KY",88.3875248838752,18.2,31.9,91.5303331008958,41279,NA,1.00227825702278,0.158792302587923
"1010","Henry",16126,"KY","Henry, KY",94.121294803423,13.1,38.3,96.5916611515553,39175,NA,2.1231551531688,0.381929802802927
"1011","Hickman",4380,"KY","Hickman, KY",87.648401826484,15.8,24,92.65850945495,42635,NA,1.2296803652968,0.0584474885844749
"1012","Hopkins",44686,"KY","Hopkins, KY",89.9834400035805,16.5,33.8,93.2052937378954,40317,NA,1.2419325963389,0.13033164749586
"1013","Jackson",13329,"KY","Jackson, KY",98.6270537924826,13.8,22.3,92.6695842450766,29848,NA,0.971565758871633,0.417135569059944
"1014","Jefferson",766757,"KY","Jefferson, KY",71.8164946651938,33.4,46.7,90.5762779080143,54155,1640297,1.0494172208405,0.225668627739949
"1015","Jessamine",54115,"KY","Jessamine, KY",91.643721703779,29.5,38.6,95.6856702619415,46250,NA,1.27947888755428,0.281603991499584
"1016","Johnson",22188,"KY","Johnson, KY",97.7104741301604,16.3,30.2,88.1950989632422,34356,NA,0.784793582116459,0.196277266991166
"1017","Kenton",166998,"KY","Kenton, KY",91.19749937125,31.7,42.4,92.2161773442141,58349,NA,0.703894657421047,0.211427681768644
"1018","Knott",14806,"KY","Knott, KY",97.6833716061056,14.9,32.5,88.1183469004383,31929,NA,0.305889504255032,0
"1019","Knox",31145,"KY","Knox, KY",96.6479370685503,14.2,23.3,88.4875846501129,30105,NA,1.21271472146412,0.302199389950233
"1020","Larue",14398,"KY","Larue, KY",94.2978191415474,12.4,28.1,96.3769378157116,38316,NA,0.769968051118211,0.0991109876371718
"1021","Laurel",60813,"KY","Laurel, KY",96.9989969249996,14.4,25.5,92.592920746024,34289,NA,1.233371154194,0.275483860358805
"1022","Lawrence",15317,"KY","Lawrence, KY",97.3624077822028,9.8,29.1,92.4965421853389,33213,NA,0.761833257165241,0.0774955931318143
"1023","Lee",7403,"KY","Lee, KY",95.3937592867756,8.3,31.4,87.3547023599859,29162,NA,0.781169796028637,0.157773875455896
"1024","Leslie",9877,"KY","Leslie, KY",97.9649691201782,8.7,36.5,86.5063788027478,34079,NA,0.28905538118862,0.0979042219297357
"1025","Letcher",21553,"KY","Letcher, KY",98.2090660232914,12.1,36.1,92.2847443678634,31871,NA,1.7671321857746,0.245302278105136
"1026","Lewis",13275,"KY","Lewis, KY",98.4105461393597,9.1,21.6,91.1731207289294,32147,NA,2.08180790960452,0.321280602636535
"1027","Lincoln",24549,"KY","Lincoln, KY",95.7309870055807,13,27.4,94.2868928534598,32881,NA,1.73945985579861,0.0778850462340625
"1028","Livingston",9194,"KY","Livingston, KY",96.5956058298891,11.8,33.9,96.2665283899404,38515,NA,2.2149227757233,0.303241244289754
"1029","Logan",27102,"KY","Logan, KY",90.664895579662,16.4,33.4,91.9082357458245,36834,NA,0.866799498192015,0.162903106781787
"1030","Lyon",8210,"KY","Lyon, KY",91.7904993909866,16.9,44.8,98.4698469846985,37276,NA,1.80462850182704,0.225334957369062
"1031","Madison",92987,"KY","Madison, KY",91.7493843225397,30.8,35,95.2486585329296,36331,NA,1.26716637809586,0.13426608020476
"1032","Magoffin",12161,"KY","Magoffin, KY",98.4294054765233,9.5,32.3,91.0159362549801,32995,NA,0.683825343310583,0.0777074253762026
"1033","Marion",19273,"KY","Marion, KY",90.0793856690707,12.6,34.3,92.086428089129,37340,NA,1.1830540133866,0.312302184403051
"1034","Marshall",31100,"KY","Marshall, KY",97.6784565916399,19.2,37.9,95.2137794375429,42342,NA,1.73633440514469,0.183890675241158
"1035","Martin",11195,"KY","Martin, KY",91.4068780705672,11.7,35,90.7536720443053,29905,NA,0.373916927199643,0.0242072353729343
"1036","Mason",17070,"KY","Mason, KY",89.9414176918571,19.5,35.4,90.2089552238806,41350,NA,1.47627416520211,0.1298769771529
"1037","McCracken",65418,"KY","McCracken, KY",85.2120211562567,24.2,37.1,92.744309614418,49087,21027,1.24273135834174,0.230701030297472
"1038","McCreary",17231,"KY","McCreary, KY",91.2599384829667,7.2,28.9,90.3337739590218,26600,NA,1.49196216122106,0.733967848644884
"1039","McLean",9207,"KY","McLean, KY",97.1434777886391,13.5,33.7,94.3817274875295,39163,NA,1.34289127837515,0.105463234495493
"1040","Meade",28572,"KY","Meade, KY",92.1566568668627,19.4,27.1,96.6869443144595,40942,NA,1.03860422791544,0.175416491670167
"1041","Menifee",6489,"KY","Menifee, KY",95.4384342733857,11.2,29.9,92.7574500188608,31681,NA,0.363846509477577,0.0750500847588226
"1042","Mercer",21933,"KY","Mercer, KY",93.2658551041809,18.5,37.7,93.8288920056101,37806,NA,1.57990243012812,0.188391920849861
"1043","Metcalfe",10071,"KY","Metcalfe, KY",96.5643928110416,13,25.9,97.152675503191,31848,NA,0.717406414457353,0.0507397477906861
"1044","Monroe",10650,"KY","Monroe, KY",96,14.4,31.3,91.5608995769316,36837,NA,1.14779342723005,0.0676056338028169
"1045","Montgomery",28157,"KY","Montgomery, KY",95.0811521113755,15.7,32.2,94.2848964793436,35915,NA,1.89657989132365,0.234968213943247
"1046","Morgan",13309,"KY","Morgan, KY",93.0798707641446,12.5,34.1,93.792394655704,27978,NA,0.243519422946878,0.0370426027500188
"1047","Muhlenberg",30622,"KY","Muhlenberg, KY",93.2695447717327,12.6,34.8,94.432208615981,35138,NA,1.30562993925936,0.176082555025798
"1048","Nelson",46233,"KY","Nelson, KY",92.286894642355,18,40,94.4883212905394,43809,NA,1.22955464711353,0.136547487725218
"1049","Nicholas",7269,"KY","Nicholas, KY",97.7025725684413,8.9,36.5,86.9472182596291,34856,NA,2.55096987205943,0.179391938368414
"1050","Ohio",23994,"KY","Ohio, KY",96.8117029257314,13.6,27.3,95.8780969085727,33313,NA,1.20592648162041,0.149662415603901
"1051","Oldham",66799,"KY","Oldham, KY",91.5837063429093,42.4,42.8,98.3262397781072,66238,NA,0.993248401922184,0.345080016167907
"1052","Owen",10901,"KY","Owen, KY",97.2204384918815,10.9,25.7,97.2215269086358,33365,NA,1.98027703880378,0.266672782313549
"1053","Owsley",4415,"KY","Owsley, KY",97.8482446206116,16.2,29,89.9647887323944,32461,NA,0.622876557191393,0.0620611551528879
"1054","Pendleton",14590,"KY","Pendleton, KY",96.949965729952,13.2,29.3,95.9261374452694,45039,NA,0.87162440027416,0.139616175462646
"1055","Perry",25758,"KY","Perry, KY",95.8343039055827,14.4,40.6,89.7024763940852,39308,NA,1.80724435126951,0.292685767528535
"1056","Pike",57876,"KY","Pike, KY",97.7158062063722,13,35.9,91.7127071823204,37490,NA,1.16576819407008,0.163798465685258
"1057","Powell",12359,"KY","Powell, KY",96.8282223480864,15.9,33.3,90.6918238993711,32532,NA,1.83429080022656,0.342908002265555
"1058","Pulaski",64979,"KY","Pulaski, KY",96.3480509087551,16.5,32.6,92.7315125884352,38492,NA,1.28509210668062,0.305714153803537
"1059","Robertson",2108,"KY","Robertson, KY",96.7741935483871,16.3,27.1,95.3542392566783,34196,NA,7.39563567362429,0.893738140417457
"1060","Rockcastle",16695,"KY","Rockcastle, KY",97.7777777777778,11.4,25.4,90.6479217603912,32294,NA,1.68571428571429,0.647978436657682
"1061","Rowan",24460,"KY","Rowan, KY",95.9648405560098,25.1,35.4,89.4816189261278,31566,NA,1.25220768601799,0.154129190515127
"1062","Russell",17923,"KY","Russell, KY",96.674663839759,14.7,31.8,95.0447847442936,37346,NA,1.43112202198293,0.35652513530101
"1063","Scott",57004,"KY","Scott, KY",90.7217037400884,28.4,43.1,96.116977276045,44335,NA,1.56596028348888,0.278594484597572
"1064","Shelby",49024,"KY","Shelby, KY",88.5770234986945,24.9,33.6,96.7516843118383,46657,NA,1.00093831592689,0.182196475195822
"1065","Simpson",18572,"KY","Simpson, KY",87.0288606504415,14.2,32.4,97.4103585657371,39235,NA,1.02245315528753,0.264861081197502
"1066","Spencer",19351,"KY","Spencer, KY",96.010542090848,20.3,17,97.4863226378826,45208,NA,1.02134256627564,0.198749418634696
"1067","Taylor",25769,"KY","Taylor, KY",91.5557452753308,19.6,33.1,91.2346555747185,35546,NA,1.26202025689782,0.168613450269704
"1068","Todd",12294,"KY","Todd, KY",89.5721490157801,13.2,25.1,89.8794142980189,38112,NA,0.968195867903042,0.157881893606637
"1069","Trigg",14651,"KY","Trigg, KY",89.9597297112825,16.6,32.7,93.601493550577,37633,NA,2.21507064364207,0.380793119923555
"1070","Trimble",8471,"KY","Trimble, KY",96.2224058552709,14.1,27.3,92.1955403087479,39400,NA,2.78715617990792,0.703931058906859
"1071","Union",14381,"KY","Union, KY",83.8467422293304,11.1,25,94.4547822850763,36348,NA,1.22640984632501,0.221125095612266
"1072","Warren",132896,"KY","Warren, KY",82.4689983144715,32.2,30.4,94.6769243530192,38268,NA,0.945295569467855,0.323433361425476
"1073","Washington",12095,"KY","Washington, KY",91.5832988838363,18.8,35.1,94.5645055664702,38210,NA,1.08499379909053,0.194377842083506
"1074","Wayne",20333,"KY","Wayne, KY",95.6327152904146,12.3,26.1,92.1030251488276,28935,NA,2.09403432843161,0.0916736339939999
"1075","Webster",12942,"KY","Webster, KY",92.9763560500695,10,28.1,93.8623056733293,39965,NA,0.686910832946994,0.10477515067223
"1076","Whitley",36264,"KY","Whitley, KY",96.9529009485992,20.4,28.7,92.7892234548336,34663,NA,1.15174829031546,0.308763512022943
"1077","Wolfe",7157,"KY","Wolfe, KY",97.9879837920917,8.7,36,74.1890959282264,31658,NA,0.199944110660891,0.0304596898141679
"1078","Woodford",26734,"KY","Woodford, KY",92.1298720730156,33.8,54.3,95.3838725253501,53292,NA,1.13488441684746,0.272798683324605
"1079","Barnstable",212990,"MA","Barnstable, MA",92.1822620780318,43.4,4.7,95.2736872236888,77435,76631,0.443579510775154,0.121212263486549
"1080","Berkshire",124944,"MA","Berkshire, MA",91.8387437572032,33.6,40.2,90.5515115027457,58299,NA,0.447256370854143,0.0407062363939045
"1081","Bristol",565217,"MA","Bristol, MA",88.3007765159222,28.7,43,89.3741510334447,55718,NA,0.425901910239784,0.0871488295645743
"1082","Dukes",17332,"MA","Dukes, MA",89.8165243480268,44.9,2.8,96.7331855136733,100996,49853,0.45130394645742,0.130683129471498
"1083","Essex",789034,"MA","Essex, MA",85.0591989698796,39.9,50.5,89.4259726310494,69981,NA,0.514316239857851,0.139665717827115
"1084","Franklin",70180,"MA","Franklin, MA",93.7760045597036,37.3,51,92.6821289541693,56793,NA,0.724351667141636,0.0686947848389855
"1085","Hampden",466372,"MA","Hampden, MA",82.6385374765209,27.1,41.6,86.7692547778155,53248,NA,0.584451896769103,0.129370974243737
"1086","Hampshire",160830,"MA","Hampshire, MA",87.9997512901822,48.3,48.6,92.460654678949,54867,NA,0.585326120748617,0.114300814524653
"1087","Middlesex",1611699,"MA","Middlesex, MA",78.1807893409377,56.3,56.6,89.5147786837507,87192,NA,0.526495952407987,0.12271522163878
"1088","Nantucket",11399,"MA","Nantucket, MA",84.2179138520923,52.8,1,93.8055480743334,136204,155952,0.243442407228704,0.147381349241162
"1089","Norfolk",706775,"MA","Norfolk, MA",77.5616002263804,53.6,56.9,90.5887674330946,95221,NA,0.436791057974603,0.111183898694776
"1090","Plymouth",521202,"MA","Plymouth, MA",84.1852103407124,37.6,48.9,94.0477968633308,69669,NA,0.303811190287067,0.0813907084009655
"1091","Suffolk",803907,"MA","Suffolk, MA",61.7256722481581,46.1,51.2,67.5262390105989,83490,16290362,0.492474875825189,0.175092392527991
"1092","Worcester",830622,"MA","Worcester, MA",85.6843425770086,36.4,47,90.6110965926872,58563,59624,0.445652775871576,0.0618873567037714
"1093","Allegany",70416,"MD","Allegany, MD",88.2498295841854,18.9,37.9,90.2478192634768,41454,NA,1.28019200181777,0.100928766189502
"1094","Anne Arundel",579234,"MD","Anne Arundel, MD",73.5992707610396,41.7,50.3,96.3705949078708,69035,11738845,0.811390560636979,0.181821163812898
"1095","Baltimore",827370,"MD","Baltimore, MD",60.1883075286752,39.4,46.8,92.2668163651964,62976,NA,0.723229026916615,0.17622466369339
"1096","Calvert",92525,"MD","Calvert, MD",81.0202647932991,32.4,45.3,97.1507209207769,63976,NA,0.508349094839233,0.115655228316671
"1097","Caroline",33406,"MD","Caroline, MD",80.9974256121655,18.4,39,93.6210911510313,46883,NA,0.783571813446686,0.0748667903969347
"1098","Carroll",168447,"MD","Carroll, MD",91.6668150813015,36.4,49.6,95.4425754633135,64288,NA,0.776107618420037,0.117473151792552
"1099","Cecil",102855,"MD","Cecil, MD",88.3058674833503,23.9,38.7,94.8756004101678,49749,NA,0.787603908414759,0.130494385299694
"1100","Charles",163257,"MD","Charles, MD",41.6104669325052,28.9,40.7,96.8789808917197,57774,NA,0.553164642251175,0.157928909633278
"1101","Dorchester",31929,"MD","Dorchester, MD",66.7199097998685,21.2,40.8,88.9175453235227,47699,NA,0.718030630461336,0.0566882771148486
"1102","Frederick",259547,"MD","Frederick, MD",80.6755616516469,41.4,50.6,96.2324103495234,64147,NA,0.639764666900407,0.136919324823635
"1103","Garrett",29014,"MD","Garrett, MD",97.304749431309,20.9,36.3,93.2394366197183,47735,NA,1.39177638381471,0.165196112221686
"1104","Harford",255441,"MD","Harford, MD",78.8166347610603,36.7,48.2,95.0710446490341,60266,NA,0.67142706143493,0.109485164871732
"1105","Howard",325690,"MD","Howard, MD",55.9498295925573,62.6,57.6,96.2030305684506,79253,NA,0.524796585710338,0.132051951241979
"1106","Kent",19422,"MD","Kent, MD",81.2995572031717,35.1,51.3,89.619937694704,63141,NA,0.398929049531459,0.0301204819277108
"1107","Montgomery",1050688,"MD","Montgomery, MD",59.9667075287811,58.9,59.3,92.332928966168,90139,NA,0.740064605287202,0.263416923006639
"1108","Prince George's",909327,"MD","Prince George's, MD",27.0689202014237,33.1,42.5,91.0992056991806,50625,NA,0.62657217920506,0.195604001640774
"1109","Queen Anne's",50381,"MD","Queen Anne's, MD",89.8195748397213,36.5,47.1,96.5656456909081,66733,NA,0.512157360909867,0.110954526508009
"1110","Somerset",25616,"MD","Somerset, MD",54.2473454091193,14.4,30.6,88.4418007930954,31668,NA,1.19483916302311,0.136242973141786
"1111","St. Mary's",113510,"MD","St. Mary's, MD",78.050392035944,31.9,44.1,94.7696784375616,58582,NA,0.616817901506475,0.135926350101313
"1112","Talbot",37181,"MD","Talbot, MD",83.3033000726177,40.6,55.2,95.1563057173422,74711,NA,0.252494553669885,0.0623974610688255
"1113","Washington",151049,"MD","Washington, MD",82.0462234109461,21.9,37,91.2982957080396,48650,25356,1.05395600103278,0.245456772305676
"1114","Wicomico",103609,"MD","Wicomico, MD",66.2481058595296,27.2,37.4,91.5434075093271,42547,61782,0.72966634172707,0.0403825922458474
